Initial Config Label,Initial Config 2jj,Initial Config eig,Initial Config,Final Config Label,Final Config 2jj,Final Config eig,Final Config,Intensity (a.u.),Energy (eV),Energy width (eV)
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,3,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,2.407679846754587e-08,8976.754280000001,1.495820174318308
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,5,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,4.128499390069049e-07,8978.647790000003,1.495820174318306
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,5,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,5.792818548700254e-06,8978.53007,1.495820174318306
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,5,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,3.937854595177921e-05,8978.04223,1.4958201743183066
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,7,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5s1,1.5276225503613174e-09,8978.685409999998,1.4958201743183057
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,1,0,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,0.003619269871574512,8902.701430000001,4.210239306572933
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,1,1,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,0.0007481185573553733,8900.438970000003,4.431938331365899
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,1,2,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,1.0739396425328953e-06,8898.968330000003,4.183000558678037
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,3,0,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,0.0042603776244115096,8902.891909999998,4.1716874402419
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,3,1,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,6.207308714996153e-06,8901.28325,4.173161580410401
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,3,2,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,0.004061713207161718,8900.29696,4.2384048032478745
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,5,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5s1,3.6995321002834373e-07,8902.96656,4.267750446059807
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3s,1,0,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5s1,4.495300855507876e-12,8852.17611,5.076701917626209
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3s,1,1,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5s1,4.757539206380047e-09,8853.813890000005,4.453545313176685
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3s,3,0,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5s1,1.7038672277387418e-09,8854.122080000001,4.642129739591783
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,4s,1,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 5s1,2.488184094245255e-10,8979.080030000005,1.495820174318306
1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,5s,1,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1,8.448490640765326e-11,8983.439490000004,1.4958201743183057
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,1s,1,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,6.215850911878355e-20,0.2367499999963911,2.3821509403797214
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2.1039884119975818e-21,0.3011599999954342,2.399766765771968
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,1,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,0.0026748261797289222,8047.33728,1.616306775510134
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,1,1,1s2 2s2 2p*1 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,0.00022801392150103946,8027.351579999995,1.6250007825333141
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,1,2,1s2 2s2 2p*1 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,0.000474450528692384,8025.98659,1.6450974070570346
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,3,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,0.00020253072249014285,8047.376189999995,1.6110999945853535
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,3,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,0.0010551967790931953,8046.02233,1.593881388947518
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,3,2,1s2 2s2 2p*1 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,0.002857827704317592,8027.317230000001,1.6146540896740964
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,5,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2.2802134775749025e-07,8047.427259999997,1.6193103991049291
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2s,1,0,1s2 2s1 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,7.709735225161028e-08,7879.62326,7.92245102648025
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2s,1,1,1s2 2s1 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,6.069572225438857e-08,7879.684609999997,7.865704788110396
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2s,3,0,1s2 2s1 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,6.506533155003524e-09,7879.965779999999,7.324510598231111
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,1,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,8.528257211167445e-10,8978.67353,0.8863307660614155
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,3,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,9.535684595640914e-06,8978.78729,0.8863307660614155
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,3,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,5.923813376950915e-06,8978.642269999997,0.886330766061416
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,3,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,1.894085273415914e-07,8976.991029999997,0.8863307660614178
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,5,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,6.759731368693317e-06,8978.88454,0.8863307660614158
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,5,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,8.919379572789594e-11,8978.766819999997,0.8863307660614158
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,5,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,7.531505070341993e-05,8978.278979999995,0.8863307660614164
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,7,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5s1,4.629843887323593e-09,8978.922159999995,0.8863307660614155
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,1,0,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,0.0001738997190261663,8902.938179999997,3.6007498983160424
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,1,1,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,0.0005781544868994845,8900.67572,3.822448923109009
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,1,2,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,6.502244491903192e-05,8899.20508,3.573511150421147
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,3,0,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,0.0025515317570046297,8903.128659999995,3.5621980319850097
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,3,1,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,0.00011096720832879884,8901.519999999997,3.563672172153511
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,3,2,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,0.0005990204109621005,8900.533709999996,3.628915394990984
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,5,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5s1,3.303848666752227e-08,8903.203309999997,3.658261037802917
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3s,1,0,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5s1,4.236085204661415e-11,8852.412859999997,4.467212509369319
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3s,1,1,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5s1,6.675944630287242e-09,8854.050640000001,3.844055904919795
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3s,3,0,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5s1,3.9318686091546746e-09,8854.358829999997,4.032640331334893
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,4s,1,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 5s1,4.516686304654633e-10,8979.316780000001,0.8863307660614158
1s,1,1,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,5s,1,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1,1.4011582186739567e-10,8983.67624,0.8863307660614155
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,1,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,0.0037233495806179772,8047.036120000004,2.243412009159271
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,1,1,1s2 2s2 2p*1 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,0.03020205092498494,8027.05042,2.2521060161824513
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,1,2,1s2 2s2 2p*1 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,1.1241243888107316e-06,8025.685430000005,2.2722026407061717
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,3,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,0.028893399763858282,8047.07503,2.2382052282344906
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,3,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,6.0931867946356446e-06,8045.721170000004,2.2209866225966555
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,3,2,1s2 2s2 2p*1 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,0.03764122610314097,8027.016070000005,2.2417593233232336
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,5,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,0.09966885563157074,8047.126100000001,2.2464156327540663
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2s,1,0,1s2 2s1 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,1.5679958992945694e-08,7879.322100000005,8.549556260129387
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2s,1,1,1s2 2s1 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,1.4921276201976135e-08,7879.383450000001,8.492810021759533
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2s,3,0,1s2 2s1 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,9.188653463549217e-08,7879.664620000003,7.951615831880249
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,1,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,2.2863340492000147e-06,8978.372370000005,1.5134359997105526
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,3,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,2.6932597583752085e-06,8978.486130000005,1.5134359997105526
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,3,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,1.674486354614499e-06,8978.341110000001,1.5134359997105529
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,3,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,8.48207316812734e-11,8976.689870000002,1.5134359997105549
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,5,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,3.109927503445795e-06,8978.583380000004,1.5134359997105529
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,5,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,3.2350300313614096e-06,8978.465660000002,1.5134359997105529
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,5,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,3.2031292129271653e-07,8977.97782,1.5134359997105535
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,7,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5s1,8.825153749202371e-06,8978.621,1.5134359997105526
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,1,0,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,0.0006016511753191102,8902.637020000002,4.227855131965179
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,1,1,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,0.0033998617994129227,8900.374560000004,4.449554156758145
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,1,2,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,7.180924244464768e-07,8898.903920000004,4.200616384070284
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,3,0,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,0.0024329212455635046,8902.8275,4.189303265634147
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,3,1,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,5.9168733414217045e-06,8901.218840000001,4.190777405802648
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,3,2,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5s1,0.004420274822607813,8900.23255,4.256020628640121
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3p,5,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5s1,0.013290833417679782,8902.902150000002,4.285366271452054
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3s,1,0,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5s1,4.0867840581173095e-12,8852.111700000001,5.094317743018456
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3s,1,1,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5s1,3.983644602198005e-09,8853.749480000006,4.471161138568932
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3s,3,0,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5s1,1.8388701629797508e-08,8854.057670000002,4.65974556498403
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,4s,1,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 5s1,1.0490476501302765e-09,8979.015620000006,1.5134359997105529
1s,3,0,1s1 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,5s,1,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1,2.885317037455811e-10,8983.375080000005,1.5134359997105526
2p,1,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,3,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,4.587752861410472e-20,0.038909999995667,1.4547452379726562
2p,1,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,2p,5,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,1.874057151624492e-28,0.0899799999970127,1.462955642492232
2p,1,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,1,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,4.090253001936737e-05,931.3362500000004,0.7299760094487183
2p,1,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,3,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,0.0003129727891505719,931.4500100000004,0.7299760094487184
2p,1,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,3,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,7.403271897265845e-05,931.3049899999968,0.7299760094487189
2p,1,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,3,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,4.57906658254277e-07,929.6537499999976,0.7299760094487208
2p,1,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,5,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,1.9030464802331352e-10,931.5472599999994,0.7299760094487187
2p,1,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,5,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,4.984766901422466e-11,931.4295399999974,0.7299760094487187
2p,1,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5s1,3d,5,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5s1,1.573020481834944e-10,930.9416999999958,0.7299760094487192
